Id,nb_changes,nb_matches,nb_node_types_A,nb_node_types_B,nb_nodes_A,nb_nodes_B,time
diff_0,10,40,5,5,80,80,0
diff_1,6,41,5,5,80,80,0
diff_2,9,41,5,5,80,82,0
diff_3,18,38,5,5,82,78,0
diff_4,6,40,5,5,78,78,0
diff_5,35,40,5,6,78,89,0
diff_6,283,40,6,7,89,202,0
diff_7,18,164,7,9,202,216,0
