Id,nb_changes,nb_matches,nb_node_types_A,nb_node_types_B,nb_nodes_A,nb_nodes_B,time
diff_0,57,265,8,8,336,364,0
diff_1,7,290,8,8,364,364,0
diff_2,138,246,8,8,364,353,0
diff_3,10,279,8,8,353,353,0
diff_4,6,279,8,8,353,353,0
diff_5,6,279,8,8,353,353,0
diff_6,6,279,8,8,353,353,0
diff_7,6,279,8,8,353,353,0
diff_8,6,279,8,8,353,353,0
diff_9,6,279,8,8,353,353,0
