Id,nb_changes,nb_matches,nb_node_types_A,nb_node_types_B,nb_nodes_A,nb_nodes_B,time
diff_0,145,199,6,6,419,429,0
diff_1,96,215,6,6,429,463,0
diff_2,4,233,6,6,463,463,0
diff_3,133,228,6,6,463,462,0
diff_4,75,231,6,6,462,514,0
