Id,nb_changes,nb_matches,nb_node_types_A,nb_node_types_B,nb_nodes_A,nb_nodes_B,time
diff_165,84,72,5,5,146,146,0
diff_166,84,72,5,5,146,146,0
diff_167,84,72,5,5,146,146,0
diff_168,84,72,5,5,146,146,0
diff_169,84,72,5,5,146,146,0
diff_170,84,72,5,5,146,146,0
diff_171,84,72,5,5,146,146,0
diff_172,84,72,5,5,146,146,0
diff_173,84,72,5,5,146,146,0
diff_174,84,72,5,5,146,146,0
diff_175,84,72,5,5,146,146,0
diff_176,84,72,5,5,146,146,0
diff_177,84,72,5,5,146,146,0
diff_178,84,72,5,5,146,146,0
diff_179,84,72,5,5,146,146,0
diff_180,84,72,5,5,146,146,0
diff_181,84,72,5,5,146,146,0
diff_182,84,72,5,5,146,146,0
diff_183,84,72,5,5,146,146,0
diff_184,84,72,5,5,146,146,0
diff_185,84,72,5,5,146,146,0
diff_186,84,72,5,5,146,146,0
diff_187,84,72,5,5,146,146,0
diff_188,91,71,5,5,146,148,0
diff_189,84,73,5,5,148,148,0
diff_190,84,73,5,5,148,148,0
diff_191,84,73,5,5,148,148,0
diff_192,84,73,5,5,148,148,0
diff_193,84,73,5,5,148,148,0
diff_194,84,73,5,5,148,148,0
diff_195,89,70,5,5,148,142,0
diff_196,81,69,5,5,142,140,0
diff_197,78,69,5,5,140,140,0
diff_198,80,69,5,5,140,142,0
diff_199,78,70,5,5,142,142,0
diff_200,78,70,5,5,142,142,0
diff_201,78,70,5,5,142,142,0
diff_202,78,70,5,5,142,142,0
diff_203,78,70,5,5,142,142,0
diff_204,78,70,5,5,142,142,0
diff_205,78,70,5,5,142,142,0
diff_206,78,70,5,5,142,142,0
diff_207,78,70,5,5,142,142,0
diff_208,78,70,5,5,142,142,0
diff_209,78,70,5,5,142,142,0
diff_210,78,70,5,5,142,142,0
diff_211,78,70,5,5,142,142,0
diff_212,78,70,5,5,142,142,0
diff_213,78,70,5,5,142,142,0
diff_214,78,70,5,5,142,142,0
diff_215,78,70,5,5,142,142,0
diff_216,78,70,5,5,142,142,0
diff_217,78,70,5,5,142,142,0
diff_218,78,70,5,5,142,142,0
diff_219,78,70,5,5,142,142,0
diff_220,78,70,5,5,142,142,0
diff_221,78,70,5,5,142,142,0
diff_222,78,70,5,5,142,142,0
diff_223,78,70,5,5,142,142,0
diff_224,78,70,5,5,142,142,0
diff_225,91,69,5,5,142,145,0
diff_226,81,72,5,5,145,147,0
diff_227,80,73,5,5,147,147,0
diff_228,80,73,5,5,147,147,0
diff_229,81,73,5,5,147,147,0
diff_230,80,73,5,5,147,147,0
diff_231,80,73,5,5,147,147,0
diff_232,80,73,5,5,147,147,0
diff_233,80,73,5,5,147,147,0
diff_234,81,73,5,5,147,147,0
diff_235,84,72,5,5,147,147,0
diff_236,84,72,5,5,147,147,0
diff_237,80,73,5,5,147,147,0
diff_238,80,73,5,5,147,147,0
diff_239,80,73,5,5,147,147,0
diff_240,80,73,5,5,147,147,0
diff_241,80,73,5,5,147,147,0
diff_242,81,73,5,5,147,148,0
diff_243,82,73,5,5,148,148,0
diff_244,82,73,5,5,148,148,0
diff_245,82,73,5,5,148,148,0
diff_246,82,73,5,5,148,148,0
diff_247,82,73,5,5,148,148,0
diff_248,82,73,5,5,148,148,0
diff_249,82,73,5,5,148,148,0
diff_250,82,73,5,5,148,148,0
diff_251,82,73,5,5,148,148,0
diff_252,82,73,5,5,148,148,0
diff_253,82,73,5,5,148,148,0
